timestamp,openweather_aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3
2025-05-21 13:00:00+00:00,1.0,3.84,15.37,84.57,0.01,0.04,41.04,0.12,0.0
2025-05-21 14:00:00+00:00,1.0,3.78,15.14,84.52,0.0,0.05,40.81,0.13,0.0
2025-05-21 15:00:00+00:00,1.0,3.73,14.84,84.27,0.0,0.06,40.49,0.13,0.0
2025-05-21 16:00:00+00:00,1.0,3.69,14.64,83.97,0.0,0.06,40.26,0.13,0.0
2025-05-21 17:00:00+00:00,1.0,3.63,14.43,84.06,0.0,0.06,40.16,0.13,0.0
2025-05-21 18:00:00+00:00,1.0,3.59,14.14,84.21,0.0,0.06,40.12,0.13,0.0
2025-05-21 19:00:00+00:00,1.0,3.55,13.74,84.16,0.0,0.06,40.05,0.13,0.0
2025-05-21 20:00:00+00:00,1.0,3.58,13.58,84.35,0.0,0.06,40.19,0.13,0.0
2025-05-21 21:00:00+00:00,1.0,3.68,13.74,84.66,0.0,0.06,40.56,0.13,0.0
2025-05-21 22:00:00+00:00,1.0,3.88,14.5,85.41,0.0,0.06,41.43,0.13,0.0
2025-05-21 23:00:00+00:00,1.0,4.21,15.86,86.38,0.0,0.06,42.43,0.13,0.0
2025-05-22 00:00:00+00:00,1.0,4.64,17.55,87.32,0.0,0.06,43.49,0.13,0.0
2025-05-22 01:00:00+00:00,1.0,5.15,19.5,88.24,0.0,0.05,44.34,0.13,0.0
2025-05-22 02:00:00+00:00,2.0,5.8,21.63,89.42,0.0,0.06,45.1,0.13,0.0
2025-05-22 03:00:00+00:00,2.0,6.62,23.67,90.53,0.0,0.05,45.68,0.13,0.0
2025-05-22 04:00:00+00:00,2.0,7.55,25.65,91.6,0.01,0.04,45.97,0.13,0.0
2025-05-22 05:00:00+00:00,2.0,8.57,27.57,92.82,0.01,0.04,45.85,0.14,0.0
2025-05-22 06:00:00+00:00,2.0,9.66,29.53,94.32,0.01,0.03,45.32,0.14,0.0
2025-05-22 07:00:00+00:00,2.0,10.81,31.58,95.88,0.01,0.03,44.58,0.15,0.0
2025-05-22 08:00:00+00:00,2.0,11.85,33.43,97.59,0.01,0.03,43.77,0.16,0.0
2025-05-22 09:00:00+00:00,2.0,12.65,34.89,99.32,0.01,0.03,43.14,0.16,0.0
2025-05-22 10:00:00+00:00,2.0,13.2,36.13,101.24,0.01,0.03,43.07,0.16,0.0
2025-05-22 11:00:00+00:00,2.0,13.49,37.05,102.74,0.01,0.04,43.35,0.17,0.0
2025-05-22 12:00:00+00:00,2.0,13.61,37.84,103.81,0.01,0.04,43.92,0.17,0.0
2025-05-22 13:00:00+00:00,2.0,13.65,39.14,104.92,0.01,0.05,44.94,0.17,0.0
2025-05-22 14:00:00+00:00,2.0,13.72,40.72,105.48,0.0,0.07,45.8,0.17,0.0
2025-05-22 15:00:00+00:00,2.0,13.86,42.44,105.84,0.0,0.07,46.57,0.17,0.0
2025-05-22 16:00:00+00:00,2.0,13.97,43.98,105.72,0.0,0.07,47.12,0.18,0.0
2025-05-22 17:00:00+00:00,2.0,14.0,45.36,105.62,0.0,0.07,47.73,0.18,0.0
2025-05-22 18:00:00+00:00,2.0,13.92,46.62,105.18,0.0,0.07,48.36,0.17,0.0
2025-05-22 19:00:00+00:00,2.0,13.68,47.5,104.02,0.0,0.06,48.77,0.17,0.0
2025-05-22 20:00:00+00:00,2.0,13.35,48.51,102.76,0.0,0.06,49.1,0.17,0.0
2025-05-22 21:00:00+00:00,2.0,12.96,49.41,101.29,0.0,0.06,49.15,0.18,0.0
2025-05-22 22:00:00+00:00,3.0,12.54,50.26,99.78,0.0,0.06,48.93,0.19,0.0
2025-05-22 23:00:00+00:00,3.0,12.09,51.03,98.18,0.0,0.06,48.51,0.19,0.0
2025-05-23 00:00:00+00:00,3.0,11.7,51.78,96.75,0.0,0.06,48.06,0.2,0.0
2025-05-23 01:00:00+00:00,3.0,11.4,52.56,95.59,0.0,0.06,47.64,0.2,0.0
2025-05-23 02:00:00+00:00,3.0,11.2,53.34,94.36,0.0,0.06,47.2,0.2,0.0
2025-05-23 03:00:00+00:00,3.0,11.08,54.25,93.43,0.01,0.06,46.72,0.21,0.0
2025-05-23 04:00:00+00:00,3.0,11.09,55.73,92.97,0.01,0.05,46.44,0.22,0.0
2025-05-23 05:00:00+00:00,3.0,11.17,57.15,92.83,0.01,0.04,46.2,0.22,0.0
2025-05-23 06:00:00+00:00,3.0,11.24,58.21,92.88,0.01,0.04,45.69,0.21,0.0
2025-05-23 07:00:00+00:00,3.0,11.24,58.78,92.92,0.01,0.03,44.89,0.2,0.0
2025-05-23 08:00:00+00:00,3.0,11.18,58.99,92.68,0.01,0.03,43.92,0.19,0.0
2025-05-23 09:00:00+00:00,3.0,11.07,58.81,92.64,0.01,0.03,42.8,0.19,0.0
2025-05-23 10:00:00+00:00,3.0,10.9,58.17,92.57,0.01,0.03,41.69,0.18,0.0
2025-05-23 11:00:00+00:00,3.0,10.61,56.53,92.21,0.01,0.03,40.8,0.19,0.0
2025-05-23 12:00:00+00:00,3.0,10.33,54.76,91.99,0.01,0.04,40.46,0.19,0.0
2025-05-23 13:00:00+00:00,3.0,10.15,53.96,92.41,0.01,0.05,40.82,0.19,0.0
2025-05-23 14:00:00+00:00,3.0,10.12,54.0,92.86,0.0,0.06,41.58,0.19,0.0
2025-05-23 15:00:00+00:00,3.0,10.22,54.8,93.39,0.0,0.06,42.55,0.2,0.0
2025-05-23 16:00:00+00:00,3.0,10.39,55.56,93.7,0.0,0.06,43.29,0.2,0.0
2025-05-23 17:00:00+00:00,3.0,10.61,56.31,93.87,0.0,0.06,43.72,0.21,0.0
2025-05-23 18:00:00+00:00,3.0,11.0,58.04,93.75,0.0,0.06,44.39,0.23,0.0
2025-05-23 19:00:00+00:00,3.0,11.43,60.05,93.11,0.0,0.06,44.99,0.24,0.01
2025-05-23 20:00:00+00:00,3.0,11.74,61.51,92.42,0.0,0.06,45.49,0.25,0.01
2025-05-23 21:00:00+00:00,3.0,11.93,62.27,91.7,0.0,0.06,45.56,0.26,0.01
2025-05-23 22:00:00+00:00,3.0,12.05,62.66,90.9,0.0,0.06,45.02,0.27,0.02
2025-05-23 23:00:00+00:00,3.0,12.21,62.59,90.18,0.0,0.07,44.1,0.29,0.02
2025-05-24 00:00:00+00:00,3.0,12.46,62.55,89.49,0.0,0.07,43.21,0.3,0.02
2025-05-24 01:00:00+00:00,3.0,12.82,63.14,89.26,0.0,0.07,43.1,0.3,0.01
2025-05-24 02:00:00+00:00,3.0,13.19,63.97,89.54,0.0,0.08,43.82,0.3,0.01
2025-05-24 03:00:00+00:00,3.0,13.52,64.92,89.88,0.01,0.07,45.26,0.29,0.01
2025-05-24 04:00:00+00:00,3.0,13.77,65.81,90.25,0.01,0.06,47.27,0.27,0.02
2025-05-24 05:00:00+00:00,3.0,14.08,67.1,90.84,0.01,0.05,49.37,0.25,0.02
2025-05-24 06:00:00+00:00,3.0,14.41,68.41,91.25,0.01,0.04,50.94,0.24,0.03
2025-05-24 07:00:00+00:00,3.0,14.71,69.64,91.39,0.01,0.03,51.76,0.22,0.03
2025-05-24 08:00:00+00:00,3.0,15.0,70.74,91.3,0.01,0.03,51.61,0.21,0.04
2025-05-24 09:00:00+00:00,3.0,15.24,71.64,90.95,0.01,0.03,50.74,0.2,0.04
2025-05-24 10:00:00+00:00,3.0,15.46,72.5,90.7,0.01,0.03,49.95,0.2,0.04
2025-05-24 11:00:00+00:00,3.0,15.52,72.37,90.03,0.01,0.03,48.76,0.2,0.04
2025-05-24 12:00:00+00:00,3.0,15.43,71.3,89.3,0.01,0.03,47.63,0.21,0.04
2025-05-24 13:00:00+00:00,3.0,15.29,69.64,89.04,0.0,0.04,47.02,0.22,0.05
2025-05-24 14:00:00+00:00,3.0,15.1,67.62,89.07,0.0,0.06,47.17,0.22,0.06
2025-05-24 15:00:00+00:00,3.0,14.99,65.69,89.51,0.0,0.06,48.02,0.23,0.08
2025-05-24 16:00:00+00:00,3.0,14.94,64.04,90.02,0.0,0.06,49.33,0.23,0.1
2025-05-24 17:00:00+00:00,3.0,15.02,62.77,90.66,0.0,0.06,50.55,0.23,0.11
2025-05-24 18:00:00+00:00,3.0,15.23,62.19,90.95,0.0,0.06,51.55,0.24,0.11
2025-05-24 19:00:00+00:00,3.0,15.55,62.12,90.92,0.0,0.06,52.05,0.24,0.11
2025-05-24 20:00:00+00:00,3.0,15.99,62.89,90.67,0.0,0.06,52.62,0.25,0.1
2025-05-24 21:00:00+00:00,3.0,16.46,64.1,90.53,0.0,0.06,53.13,0.26,0.1
2025-05-24 22:00:00+00:00,3.0,16.97,65.7,90.1,0.0,0.06,53.51,0.26,0.1
2025-05-24 23:00:00+00:00,3.0,17.35,66.82,89.46,0.0,0.06,53.36,0.27,0.09
2025-05-25 00:00:00+00:00,3.0,17.51,67.04,89.04,0.0,0.06,53.12,0.28,0.08
2025-05-25 01:00:00+00:00,3.0,17.48,66.61,89.0,0.0,0.06,52.94,0.28,0.07
2025-05-25 02:00:00+00:00,3.0,17.26,65.61,89.04,0.0,0.07,52.91,0.27,0.06
2025-05-25 03:00:00+00:00,3.0,16.98,64.55,88.81,0.0,0.07,52.39,0.27,0.06
2025-05-25 04:00:00+00:00,3.0,16.74,63.71,88.2,0.01,0.06,51.39,0.27,0.05
2025-05-25 05:00:00+00:00,3.0,16.57,63.32,87.39,0.01,0.05,50.01,0.27,0.03
2025-05-25 06:00:00+00:00,3.0,16.41,63.01,86.52,0.01,0.05,48.58,0.27,0.02
2025-05-25 07:00:00+00:00,3.0,16.18,62.3,85.8,0.01,0.04,47.29,0.26,0.01
2025-05-25 08:00:00+00:00,3.0,15.96,61.52,85.45,0.01,0.04,46.13,0.26,0.01
2025-05-25 09:00:00+00:00,3.0,15.81,60.86,85.03,0.01,0.04,45.01,0.26,0.01
2025-05-25 10:00:00+00:00,3.0,15.78,60.74,85.01,0.01,0.04,44.17,0.26,0.01
2025-05-25 11:00:00+00:00,3.0,15.93,61.22,84.68,0.01,0.04,43.32,0.26,0.01
2025-05-25 12:00:00+00:00,3.0,16.31,62.31,84.55,0.01,0.04,42.84,0.27,0.0
2025-05-25 13:00:00+00:00,3.0,16.91,63.89,85.01,0.01,0.05,43.11,0.27,0.0
2025-05-25 14:00:00+00:00,3.0,17.63,65.4,86.03,0.0,0.07,43.96,0.28,0.0
2025-05-25 15:00:00+00:00,3.0,18.34,66.54,87.94,0.0,0.08,45.52,0.29,0.0
2025-05-25 16:00:00+00:00,3.0,18.89,66.98,90.29,0.0,0.07,47.3,0.3,0.0
2025-05-25 17:00:00+00:00,3.0,19.21,66.66,92.52,0.0,0.07,49.07,0.3,0.0
2025-05-25 18:00:00+00:00,3.0,19.38,66.16,94.27,0.0,0.07,50.49,0.29,0.0
2025-05-25 19:00:00+00:00,3.0,19.41,65.65,94.95,0.0,0.07,51.31,0.29,0.01
2025-05-25 20:00:00+00:00,3.0,19.47,66.01,95.09,0.0,0.07,51.72,0.29,0.03
2025-05-25 21:00:00+00:00,3.0,19.57,67.08,94.47,0.0,0.06,51.6,0.29,0.04
2025-05-25 22:00:00+00:00,3.0,19.63,68.36,93.78,0.0,0.06,51.39,0.3,0.04
2025-05-25 23:00:00+00:00,3.0,19.62,69.06,93.27,0.0,0.06,51.22,0.3,0.05
2025-05-26 00:00:00+00:00,3.0,19.6,69.27,93.33,0.0,0.06,51.41,0.3,0.06
2025-05-26 01:00:00+00:00,3.0,19.52,68.65,93.62,0.0,0.06,51.96,0.3,0.07
2025-05-26 02:00:00+00:00,3.0,19.3,67.34,94.21,0.0,0.07,52.84,0.29,0.08
2025-05-26 03:00:00+00:00,3.0,18.93,65.48,94.76,0.0,0.07,53.83,0.28,0.08
2025-05-26 04:00:00+00:00,3.0,18.49,63.36,94.99,0.01,0.05,54.64,0.26,0.1
2025-05-26 05:00:00+00:00,3.0,18.4,62.71,95.13,0.01,0.04,54.65,0.25,0.1
2025-05-26 06:00:00+00:00,3.0,18.54,62.99,94.78,0.01,0.04,53.81,0.24,0.09
2025-05-26 07:00:00+00:00,3.0,18.88,64.05,93.99,0.01,0.03,52.15,0.23,0.07
2025-05-26 08:00:00+00:00,3.0,19.41,65.64,93.11,0.01,0.03,50.33,0.23,0.05
2025-05-26 09:00:00+00:00,3.0,20.14,67.83,92.26,0.01,0.03,48.78,0.22,0.03
2025-05-26 10:00:00+00:00,3.0,21.3,71.41,91.67,0.01,0.03,47.68,0.22,0.01
2025-05-26 11:00:00+00:00,3.0,22.84,76.59,90.88,0.01,0.03,46.8,0.23,0.01
2025-05-26 12:00:00+00:00,3.0,24.51,82.27,90.2,0.01,0.04,46.37,0.24,0.0
2025-05-26 13:00:00+00:00,3.0,26.13,87.88,89.78,0.0,0.05,46.31,0.25,0.0
2025-05-26 14:00:00+00:00,3.0,27.27,92.03,89.46,0.0,0.06,46.23,0.25,0.0
2025-05-26 15:00:00+00:00,3.0,27.69,94.05,89.26,0.0,0.07,46.18,0.26,0.0
2025-05-26 16:00:00+00:00,3.0,27.3,93.79,89.24,0.0,0.07,46.17,0.26,0.02
2025-05-26 17:00:00+00:00,3.0,26.49,92.69,89.36,0.0,0.07,46.26,0.27,0.05
2025-05-26 18:00:00+00:00,3.0,25.52,91.56,89.35,0.0,0.07,46.36,0.28,0.08
2025-05-26 19:00:00+00:00,3.0,24.6,90.26,89.62,0.0,0.07,46.97,0.29,0.13
2025-05-26 20:00:00+00:00,3.0,23.94,88.88,90.75,0.0,0.07,48.42,0.29,0.18
2025-05-26 21:00:00+00:00,3.0,23.54,87.71,92.43,0.0,0.07,50.27,0.3,0.24
2025-05-26 22:00:00+00:00,3.0,23.28,86.52,94.17,0.0,0.07,51.91,0.31,0.28
2025-05-26 23:00:00+00:00,3.0,23.07,85.14,95.23,0.0,0.07,52.75,0.31,0.3
2025-05-27 00:00:00+00:00,3.0,23.01,84.36,95.1,0.0,0.07,52.4,0.32,0.27
2025-05-27 01:00:00+00:00,3.0,23.15,84.54,93.85,0.0,0.07,51.36,0.33,0.21
2025-05-27 02:00:00+00:00,3.0,23.43,85.41,92.41,0.0,0.08,50.28,0.34,0.14
2025-05-27 03:00:00+00:00,3.0,23.8,86.48,91.14,0.0,0.08,49.68,0.34,0.07
2025-05-27 04:00:00+00:00,3.0,24.14,87.03,90.19,0.01,0.07,49.54,0.34,0.03
2025-05-27 05:00:00+00:00,3.0,24.61,88.07,89.57,0.01,0.06,49.68,0.33,0.01
2025-05-27 06:00:00+00:00,3.0,25.24,90.18,89.11,0.01,0.05,49.78,0.32,0.01
2025-05-27 07:00:00+00:00,3.0,26.08,93.46,89.17,0.01,0.04,50.32,0.3,0.0
2025-05-27 08:00:00+00:00,3.0,27.04,97.02,89.42,0.01,0.04,50.53,0.29,0.0
2025-05-27 09:00:00+00:00,3.0,27.9,99.78,89.38,0.01,0.04,50.26,0.29,0.0
2025-05-27 10:00:00+00:00,4.0,28.65,101.99,89.39,0.01,0.04,49.61,0.29,0.0
2025-05-27 11:00:00+00:00,4.0,29.09,103.45,88.64,0.01,0.04,48.47,0.3,0.0
2025-05-27 12:00:00+00:00,4.0,29.09,104.24,87.49,0.01,0.04,46.99,0.3,0.0
2025-05-27 13:00:00+00:00,4.0,28.72,104.51,86.56,0.01,0.06,45.8,0.32,0.0
2025-05-27 14:00:00+00:00,4.0,28.04,104.15,85.56,0.0,0.07,44.9,0.33,0.0
2025-05-27 15:00:00+00:00,4.0,27.39,103.96,85.2,0.0,0.08,44.76,0.35,0.0
2025-05-27 16:00:00+00:00,4.0,26.9,104.1,85.0,0.0,0.08,45.31,0.37,0.0
2025-05-27 17:00:00+00:00,4.0,26.55,104.67,85.1,0.0,0.08,45.91,0.37,0.0
2025-05-27 18:00:00+00:00,4.0,26.35,105.65,85.0,0.0,0.08,46.22,0.38,0.0
2025-05-27 19:00:00+00:00,4.0,26.23,106.74,84.34,0.0,0.08,46.03,0.38,0.0
2025-05-27 20:00:00+00:00,4.0,26.35,108.24,83.86,0.0,0.09,45.86,0.39,0.0
2025-05-27 21:00:00+00:00,4.0,26.61,109.77,83.95,0.0,0.09,46.07,0.4,0.0
2025-05-27 22:00:00+00:00,4.0,26.9,111.01,84.35,0.0,0.09,46.67,0.41,0.0
2025-05-27 23:00:00+00:00,4.0,27.15,111.48,84.85,0.0,0.09,47.28,0.41,0.0
2025-05-28 00:00:00+00:00,4.0,27.4,111.46,85.26,0.0,0.09,47.91,0.41,0.0
2025-05-28 01:00:00+00:00,4.0,27.73,111.6,85.77,0.0,0.09,48.6,0.41,0.0
2025-05-28 02:00:00+00:00,4.0,28.27,112.53,86.47,0.0,0.1,49.91,0.42,0.0
2025-05-28 03:00:00+00:00,4.0,29.02,114.04,87.45,0.01,0.1,52.05,0.42,0.0
2025-05-28 04:00:00+00:00,4.0,29.88,115.54,88.84,0.01,0.08,54.8,0.43,0.0
2025-05-28 05:00:00+00:00,4.0,30.61,116.17,89.84,0.01,0.07,56.49,0.42,0.0
2025-05-28 06:00:00+00:00,4.0,31.23,116.08,90.2,0.01,0.06,56.4,0.41,0.0
2025-05-28 07:00:00+00:00,4.0,31.77,115.72,89.99,0.01,0.06,55.33,0.4,0.0
2025-05-28 08:00:00+00:00,4.0,32.2,115.1,89.69,0.01,0.05,54.31,0.38,0.0
2025-05-28 09:00:00+00:00,4.0,32.62,114.54,89.57,0.01,0.05,53.73,0.38,0.0
2025-05-28 10:00:00+00:00,4.0,33.1,114.43,90.1,0.01,0.05,53.84,0.38,0.0
2025-05-28 11:00:00+00:00,4.0,33.41,114.06,90.43,0.01,0.05,54.09,0.38,0.0
2025-05-28 12:00:00+00:00,4.0,33.48,113.88,90.56,0.01,0.06,54.14,0.39,0.0
2025-05-28 13:00:00+00:00,4.0,33.33,114.54,90.53,0.01,0.08,53.76,0.4,0.0
2025-05-28 14:00:00+00:00,4.0,32.84,115.24,89.45,0.0,0.1,52.48,0.4,0.0
2025-05-28 15:00:00+00:00,4.0,32.06,116.0,87.87,0.0,0.11,50.68,0.41,0.0
2025-05-28 16:00:00+00:00,4.0,31.27,117.21,86.1,0.0,0.11,49.21,0.41,0.0
2025-05-28 17:00:00+00:00,4.0,30.65,118.77,84.4,0.0,0.11,48.25,0.42,0.0
2025-05-28 18:00:00+00:00,4.0,30.14,119.78,82.93,0.0,0.11,47.51,0.43,0.0
2025-05-28 19:00:00+00:00,4.0,29.68,120.59,81.77,0.0,0.11,46.72,0.44,0.0
2025-05-28 20:00:00+00:00,4.0,29.48,122.36,80.94,0.0,0.11,46.44,0.44,0.0
2025-05-28 21:00:00+00:00,4.0,29.48,124.79,80.5,0.0,0.11,46.56,0.43,0.0
2025-05-28 22:00:00+00:00,4.0,29.65,127.19,80.47,0.0,0.11,47.02,0.43,0.0
2025-05-28 23:00:00+00:00,4.0,30.0,129.66,80.72,0.0,0.11,47.66,0.44,0.0
2025-05-29 00:00:00+00:00,4.0,30.49,132.42,80.95,0.0,0.11,48.24,0.46,0.0
2025-05-29 01:00:00+00:00,4.0,31.16,135.71,81.37,0.0,0.11,49.07,0.47,0.0
2025-05-29 02:00:00+00:00,4.0,31.86,137.87,81.98,0.0,0.12,50.13,0.48,0.0
2025-05-29 03:00:00+00:00,4.0,32.57,139.8,82.79,0.01,0.13,51.82,0.48,0.0
2025-05-29 04:00:00+00:00,4.0,33.19,140.4,83.65,0.02,0.1,53.72,0.47,0.0
2025-05-29 05:00:00+00:00,4.0,33.86,139.12,84.38,0.02,0.09,55.09,0.45,0.0
2025-05-29 06:00:00+00:00,4.0,34.63,136.59,85.2,0.01,0.07,56.34,0.44,0.0
2025-05-29 07:00:00+00:00,4.0,35.53,134.06,86.41,0.01,0.07,57.67,0.42,0.0
2025-05-29 08:00:00+00:00,4.0,36.39,132.06,87.6,0.01,0.06,58.95,0.41,0.0
2025-05-29 09:00:00+00:00,4.0,37.18,131.07,88.75,0.01,0.06,60.18,0.39,0.0
2025-05-29 10:00:00+00:00,4.0,38.08,131.33,90.32,0.01,0.06,61.81,0.39,0.0
2025-05-29 11:00:00+00:00,4.0,38.72,131.65,91.23,0.01,0.06,63.29,0.39,0.0
2025-05-29 12:00:00+00:00,4.0,39.09,133.5,91.45,0.01,0.06,64.22,0.41,0.0
2025-05-29 13:00:00+00:00,4.0,39.5,139.34,91.66,0.01,0.08,65.57,0.43,0.0
2025-05-29 14:00:00+00:00,4.0,39.75,142.5,91.64,0.0,0.1,65.28,0.46,0.0
2025-05-29 15:00:00+00:00,4.0,39.56,143.1,91.52,0.0,0.11,63.72,0.49,0.0
2025-05-29 16:00:00+00:00,4.0,38.64,142.66,90.8,0.0,0.11,62.18,0.49,0.0
2025-05-29 17:00:00+00:00,4.0,37.77,142.94,90.05,0.0,0.1,61.1,0.49,0.0
2025-05-29 18:00:00+00:00,4.0,37.32,145.13,88.67,0.0,0.1,59.61,0.49,0.0
2025-05-29 19:00:00+00:00,4.0,37.05,150.06,87.49,0.0,0.09,59.77,0.47,0.0
2025-05-29 20:00:00+00:00,4.0,37.34,155.86,86.76,0.0,0.09,60.64,0.46,0.0
2025-05-29 21:00:00+00:00,4.0,37.66,160.01,85.74,0.0,0.08,60.36,0.47,0.0
2025-05-29 22:00:00+00:00,4.0,37.68,161.63,84.83,0.0,0.08,59.92,0.47,0.0
2025-05-29 23:00:00+00:00,4.0,37.59,159.49,84.35,0.0,0.08,60.1,0.48,0.0
2025-05-30 00:00:00+00:00,4.0,37.47,156.54,84.32,0.0,0.08,61.35,0.49,0.0
2025-05-30 01:00:00+00:00,4.0,37.24,153.13,84.84,0.0,0.08,64.06,0.48,0.0
2025-05-30 02:00:00+00:00,4.0,36.77,148.61,85.77,0.0,0.09,67.04,0.48,0.0
2025-05-30 03:00:00+00:00,4.0,36.13,143.86,86.79,0.01,0.08,70.13,0.48,0.0
2025-05-30 04:00:00+00:00,4.0,35.5,139.91,87.74,0.01,0.07,73.01,0.47,0.0
2025-05-30 05:00:00+00:00,4.0,35.26,137.17,88.77,0.01,0.05,74.78,0.46,0.0
2025-05-30 06:00:00+00:00,4.0,35.2,134.68,89.5,0.01,0.04,74.69,0.45,0.0
2025-05-30 07:00:00+00:00,4.0,35.15,132.65,89.81,0.01,0.04,72.76,0.44,0.0
2025-05-30 08:00:00+00:00,4.0,35.03,130.86,90.03,0.01,0.04,69.9,0.42,0.0
2025-05-30 09:00:00+00:00,4.0,34.95,129.47,90.16,0.01,0.04,67.49,0.41,0.0
2025-05-30 10:00:00+00:00,4.0,34.96,128.51,90.79,0.01,0.04,66.31,0.4,0.0
2025-05-30 11:00:00+00:00,4.0,35.03,127.52,91.21,0.01,0.04,65.58,0.4,0.0
2025-05-30 12:00:00+00:00,4.0,35.2,127.45,91.52,0.01,0.05,64.94,0.4,0.0
2025-05-30 13:00:00+00:00,4.0,35.46,128.27,91.29,0.0,0.06,63.71,0.41,0.0
2025-05-30 14:00:00+00:00,4.0,35.62,129.28,90.41,0.0,0.07,61.77,0.42,0.0
2025-05-30 15:00:00+00:00,4.0,35.81,130.69,89.42,0.0,0.08,60.21,0.42,0.0
2025-05-30 16:00:00+00:00,4.0,35.97,132.41,88.76,0.0,0.08,60.32,0.42,0.0
2025-05-30 17:00:00+00:00,4.0,36.09,134.41,88.81,0.0,0.08,61.8,0.43,0.0
2025-05-30 18:00:00+00:00,4.0,36.06,135.6,88.88,0.0,0.08,62.78,0.43,0.0
2025-05-30 19:00:00+00:00,4.0,35.62,135.93,88.29,0.0,0.08,62.69,0.44,0.0
2025-05-30 20:00:00+00:00,4.0,35.15,136.37,87.86,0.0,0.08,62.37,0.46,0.0
2025-05-30 21:00:00+00:00,4.0,34.66,136.5,87.32,0.0,0.08,61.81,0.47,0.0
2025-05-30 22:00:00+00:00,4.0,34.1,135.69,87.31,0.0,0.08,62.31,0.47,0.0
2025-05-30 23:00:00+00:00,4.0,33.66,133.82,87.3,0.0,0.07,63.27,0.46,0.0
2025-05-31 00:00:00+00:00,4.0,33.56,132.38,87.24,0.0,0.07,63.73,0.45,0.0
2025-05-31 01:00:00+00:00,4.0,33.73,131.99,87.33,0.0,0.07,64.84,0.44,0.0
2025-05-31 02:00:00+00:00,4.0,34.04,132.4,87.75,0.0,0.08,65.96,0.43,0.0
2025-05-31 03:00:00+00:00,4.0,34.32,132.67,87.94,0.0,0.08,66.73,0.43,0.0
2025-05-31 04:00:00+00:00,4.0,34.57,132.21,88.02,0.01,0.06,67.02,0.42,0.0
2025-05-31 05:00:00+00:00,4.0,34.83,131.79,88.04,0.01,0.05,66.65,0.42,0.0
2025-05-31 06:00:00+00:00,4.0,35.02,131.42,87.81,0.01,0.05,65.13,0.41,0.0
2025-05-31 07:00:00+00:00,4.0,35.03,130.9,87.43,0.01,0.04,63.04,0.4,0.0
2025-05-31 08:00:00+00:00,4.0,34.87,130.2,86.93,0.01,0.04,60.75,0.39,0.0
2025-05-31 09:00:00+00:00,4.0,34.66,129.24,86.47,0.01,0.04,58.66,0.38,0.0
2025-05-31 10:00:00+00:00,4.0,34.44,128.49,86.27,0.01,0.04,57.12,0.38,0.0
2025-05-31 11:00:00+00:00,4.0,34.16,127.82,85.59,0.01,0.04,55.98,0.39,0.0
2025-05-31 12:00:00+00:00,4.0,33.96,128.04,84.88,0.01,0.05,55.13,0.4,0.0
2025-05-31 13:00:00+00:00,4.0,33.89,129.42,84.2,0.0,0.06,54.63,0.41,0.0
2025-05-31 14:00:00+00:00,4.0,33.63,130.47,83.18,0.0,0.07,53.92,0.42,0.0
2025-05-31 15:00:00+00:00,4.0,33.2,130.33,81.99,0.0,0.08,52.81,0.42,0.0
2025-05-31 16:00:00+00:00,4.0,32.59,128.87,81.01,0.0,0.08,52.47,0.42,0.0
2025-05-31 17:00:00+00:00,4.0,32.0,126.83,80.93,0.0,0.08,53.32,0.41,0.0
2025-05-31 18:00:00+00:00,4.0,31.42,124.74,81.53,0.0,0.08,55.01,0.41,0.0
2025-05-31 19:00:00+00:00,4.0,30.76,122.37,82.01,0.0,0.08,56.43,0.4,0.0
2025-05-31 20:00:00+00:00,4.0,30.27,119.99,81.88,0.0,0.07,56.77,0.41,0.0
2025-05-31 21:00:00+00:00,4.0,29.97,117.89,81.58,0.0,0.07,56.59,0.41,0.0
2025-05-31 22:00:00+00:00,4.0,29.98,116.83,81.72,0.0,0.08,56.73,0.42,0.0
2025-05-31 23:00:00+00:00,4.0,30.55,117.19,82.19,0.0,0.08,57.14,0.43,0.0
2025-06-01 00:00:00+00:00,4.0,31.7,119.02,82.56,0.0,0.08,57.6,0.44,0.0
2025-06-01 01:00:00+00:00,4.0,33.48,122.17,83.28,0.0,0.08,58.8,0.46,0.0
2025-06-01 02:00:00+00:00,4.0,35.74,125.89,84.3,0.0,0.09,61.13,0.47,0.0
2025-06-01 03:00:00+00:00,4.0,38.4,129.82,86.11,0.01,0.09,63.78,0.47,0.0
2025-06-01 04:00:00+00:00,4.0,40.95,133.41,87.57,0.01,0.08,65.87,0.47,0.0
2025-06-01 05:00:00+00:00,4.0,42.82,135.78,88.63,0.01,0.06,66.46,0.46,0.0
2025-06-01 06:00:00+00:00,4.0,43.74,137.14,88.74,0.01,0.05,65.47,0.45,0.0
2025-06-01 07:00:00+00:00,4.0,43.83,137.85,88.25,0.01,0.05,63.44,0.44,0.0
2025-06-01 08:00:00+00:00,4.0,43.38,137.58,87.26,0.01,0.04,60.59,0.44,0.0
2025-06-01 09:00:00+00:00,4.0,42.7,136.82,86.16,0.01,0.04,57.36,0.44,0.0
2025-06-01 10:00:00+00:00,4.0,42.1,136.16,85.04,0.01,0.04,54.26,0.44,0.0
2025-06-01 11:00:00+00:00,4.0,41.19,134.25,83.49,0.01,0.05,51.3,0.44,0.0
